ID,Cantonese_Text,English_Text,Cantonese_Female_Sound,Cantonese_Male_Sound
lesson_yue_l110_v16,跳舞,to dance,,
lesson_yue_l110_v17,龍船,a dragon boat,,
lesson_yue_l110_v2,導演,a director,,
lesson_yue_l110_v3,櫻花,cherry blossom,,
lesson_yue_l110_v4,游水,to swim,,
lesson_yue_l110_v5,煙花,fireworks,,
lesson_yue_l110_v6,熱門,"popular, in demand",,
lesson_yue_l110_v7,獎項,an award,,
lesson_yue_l110_v8,現代,modern,,
lesson_yue_l110_v9,突出,to stand out; outstanding,,
lesson_yue_l111_0,今日清潔部機，唔好開住。,Cleaning the machine today — leave it switched off.,,
lesson_yue_l111_1,打開個蓋睇下入面。,Open the lid and have a look inside.,,
lesson_yue_l111_10,洗完頭記得吹乾先出街。,Dry your hair after washing it before you go out.,,
lesson_yue_l111_11,我聽日約咗去洗頭。,I’ve booked to get my hair washed tomorrow.,,
lesson_yue_l111_12,連線唔穩定，測試咗三次都唔得。,The connection isn’t stable — tested it three times and no joy.,,
lesson_yue_l111_2,份嘢完成咗未？,Is that finished yet?,,
lesson_yue_l111_3,去影印三份，一人一份。,Photocopy three — one each.,,
lesson_yue_l111_4,間房要維持廿二度。,The room has to stay at twenty-two degrees.,,
lesson_yue_l111_5,部機喺內地製造，設計就係本地。,"The machine’s made on the mainland, designed here.",,
lesson_yue_l111_6,空氣唔流動，啲嘢好易發霉。,"If the air isn’t moving, things go mouldy fast.",,
lesson_yue_l111_7,箱疊得太高，滑落嚟就弊。,Stack the boxes too high and if they slide you’re in trouble.,,
lesson_yue_l111_8,相對上，哩部機安靜好多。,"Relatively speaking, this machine is much quieter.",,
lesson_yue_l111_9,佢一時大意，做成好多麻煩。,One moment’s carelessness caused a lot of bother.,,
lesson_yue_l111_v0,做成,"to bring about, to cause",,
lesson_yue_l111_v1,功能,"a function, what it does",,
lesson_yue_l111_v10,滑落,"to slide down, to slip off",,
lesson_yue_l111_v11,相對,relatively; opposite one another,,
lesson_yue_l111_v12,空氣,air,,
lesson_yue_l111_v13,維持,"to keep up, to maintain",,
lesson_yue_l111_v14,製造,to manufacture,,
lesson_yue_l111_v15,設計,design; to design,,
lesson_yue_l111_v16,連線,to connect; a connection,,
lesson_yue_l111_v17,運作,"to operate, to run",,
lesson_yue_l111_v2,同步,to sync; in step,,
lesson_yue_l111_v3,完成,"to complete, to finish",,
lesson_yue_l111_v4,影印,to photocopy,,
lesson_yue_l111_v5,打開,to open up,,
lesson_yue_l111_v6,洗頭,to wash your hair,,
lesson_yue_l111_v7,流動,flowing; mobile,,
lesson_yue_l111_v8,清潔,cleaning; to clean,,
lesson_yue_l111_v9,測試,to test; a test,,
lesson_yue_l112_0,哩件係刑事案，唔關民事事。,"This one’s criminal, not a civil matter.",,
lesson_yue_l112_1,法律點寫，就照住做。,"Whatever the law says, we go by it.",,
lesson_yue_l112_10,你今日好精神喎，瞓得好？,You look sharp today — sleep well?,,
lesson_yue_l112_11,部機吸納唔到咁多水氣。,The machine can’t take that much moisture out.,,
lesson_yue_l112_12,佢利用你嘅好心，你都唔覺。,He’s taking advantage of your good nature and you can’t see it.,,
lesson_yue_l112_2,間鋪畀人劫咗，冇人受傷。,The shop was robbed — nobody hurt.,,
lesson_yue_l112_3,噉樣做會侵犯到人哋私隱。,Doing that would violate someone’s privacy.,,
lesson_yue_l112_4,佢每個個案都睇得好仔細。,She goes through every case carefully.,,
lesson_yue_l112_5,唔好傷害佢，佢都係聽人講。,Don’t come down on him — he was only doing as he was told.,,
lesson_yue_l112_6,你可以參考上次嗰份。,You can use last time’s as a reference.,,
lesson_yue_l112_7,佢係專科醫生，唔係普通科。,"He’s a specialist, not a GP.",,
lesson_yue_l112_8,基本上冇乜要改。,Basically there’s not much to change.,,
lesson_yue_l112_9,佢啲手下都好聽話。,The people under him do as they’re told.,,
lesson_yue_l112_v0,侵犯,"to violate, to infringe",,
lesson_yue_l112_v1,個案,"a case, an individual instance",,
lesson_yue_l112_v10,專科,a specialism; a specialist,,
lesson_yue_l112_v11,懷疑,to suspect; suspicion,,
lesson_yue_l112_v12,手下,someone who works under you,,
lesson_yue_l112_v13,法律,the law,,
lesson_yue_l112_v14,精神,"spirit; alert, on form",,
lesson_yue_l112_v15,聲稱,to claim — and to be doubted,,
lesson_yue_l112_v16,證實,to confirm,,
lesson_yue_l112_v17,賊,a thief,,
lesson_yue_l112_v2,傷害,harm; to harm,,
lesson_yue_l112_v3,刑事,criminal (as against civil),,
lesson_yue_l112_v4,利用,to make use of; to exploit,,
lesson_yue_l112_v5,劫,to rob; a robbery,,
lesson_yue_l112_v6,參考,to refer to; a reference,,
lesson_yue_l112_v7,吸納,"to take in, to absorb",,
lesson_yue_l112_v8,基本,basic; the basics,,
lesson_yue_l112_v9,實質,"substance, the real content",,
lesson_yue_l113_0,佢好有禮貌，見到人都會打招呼。,He’s got lovely manners — greets everyone he sees.,,
lesson_yue_l113_1,哩份工前途幾好，做落去有得升。,This job has prospects — stay in it and you can move up.,,
lesson_yue_l113_10,而家嘅情形同上個月唔同咗。,The situation now isn’t what it was last month.,,
lesson_yue_l113_11,我飛咗條線去我手提。,I’ve diverted the line to my mobile.,,
lesson_yue_l113_12,收工之前記得飛線去阿頭度。,Divert the phone to the boss before you knock off.,,
lesson_yue_l113_13,佢喺公司個形象好正經。,At work he comes across as very serious.,,
lesson_yue_l113_14,我大哥大我五年。,My eldest brother is five years older than me.,,
lesson_yue_l113_2,咁後生就有噉嘅成就，好唔容易。,That much achieved that young — not easy at all.,,
lesson_yue_l113_3,大概八點出發，唔好遲到。,Setting off around eight — don’t be late.,,
lesson_yue_l113_4,來回車錢大概三十蚊。,The return fare is about thirty dollars.,,
lesson_yue_l113_5,哩位客人來自日本，佢係日本人。,This customer is from Japan — she’s Japanese.,,
lesson_yue_l113_6,我唔記得個人名，淨係記得個樣。,"I can’t remember the name, only the face.",,
lesson_yue_l113_7,佢個姐姐啱啱生仔。,His sister’s just had a baby.,,
lesson_yue_l113_8,收工之後大家聚集喺門口傾偈。,After work everyone gathers at the door for a chat.,,
lesson_yue_l113_9,歡迎你隨時嚟坐。,You’re welcome to drop in any time.,,
lesson_yue_l113_v0,人名,a person’s name,,
lesson_yue_l113_v1,來回,"there and back, a return trip",,
lesson_yue_l113_v10,日本人,a Japanese person,,
lesson_yue_l113_v11,歡迎,to welcome; welcome,,
lesson_yue_l113_v12,生仔,to have a baby,,
lesson_yue_l113_v13,禮貌,"manners, politeness",,
lesson_yue_l113_v14,聚集,"to gather, to congregate",,
lesson_yue_l113_v15,長途電話,a long-distance call,,
lesson_yue_l113_v16,青梅竹馬,childhood friends who grew up together,,
lesson_yue_l113_v17,飛線,to divert a call,,
lesson_yue_l113_v2,來自,to come from,,
lesson_yue_l113_v3,出發,to set off,,
lesson_yue_l113_v4,前途,"prospects, a future",,
lesson_yue_l113_v5,哥,brother — as in 大哥,,
lesson_yue_l113_v6,大概,"roughly, about",,
lesson_yue_l113_v7,形象,"image, how you come across",,
lesson_yue_l113_v8,情形,"the situation, how things stand",,
lesson_yue_l113_v9,成就,an achievement,,
lesson_yue_l114_0,佢中年先開始學游水。,He only took up swimming in middle age.,,
lesson_yue_l114_1,哩排時勢唔好，生意好淡。,"The way things are just now, trade is dead.",,
lesson_yue_l114_10,禮拜四之前要交晒啲數。,All the figures have to be in before Thursday.,,
lesson_yue_l114_11,天氣預測話聽日落雨。,The forecast says rain tomorrow.,,
lesson_yue_l114_12,航空公司話個航班取消咗。,The airline says the flight’s cancelled.,,
lesson_yue_l114_13,哩件衫著落去太緊喇。,This shirt’s too tight on.,,
lesson_yue_l114_14,間鋪寫住跳樓價，其實都唔算平。,The shop says giveaway prices — it isn’t really cheap.,,
lesson_yue_l114_15,佢養咗兩隻豬喺屋企後邊。,He keeps two pigs round the back of the house.,,
lesson_yue_l114_2,佢移咗民去加拿大。,He’s emigrated to Canada.,,
lesson_yue_l114_3,佢諗住移民，仲未決定去邊。,She’s thinking of emigrating — hasn’t decided where yet.,,
lesson_yue_l114_4,唔好喺人背後講人是非。,Don’t talk about people behind their backs.,,
lesson_yue_l114_5,佢作息好規律，日日十一點瞓。,He keeps to a strict routine — eleven o’clock every night.,,
lesson_yue_l114_6,唔好亂評論人哋做嘅嘢。,Don’t go passing comment on what other people do.,,
lesson_yue_l114_7,佢養咗個魚缸，養咗好多年。,He’s kept that fish tank going for years.,,
lesson_yue_l114_8,食完酸辣湯個牙肉都痛。,That hot and sour soup left my gums sore.,,
lesson_yue_l114_9,佢驗到有肝炎，要戒酒。,He’s been diagnosed with hepatitis — has to give up drinking.,,
lesson_yue_l114_v0,中年,middle-aged,,
lesson_yue_l114_v1,折,a discount — see the note,,
lesson_yue_l114_v10,規律,a regular pattern; disciplined,,
lesson_yue_l114_v11,評論,to comment on; a review,,
lesson_yue_l114_v12,豬,a pig,,
lesson_yue_l114_v13,跳樓,to jump off a building — see the note,,
lesson_yue_l114_v14,身上,"on you, on your person",,
lesson_yue_l114_v15,酸辣,hot and sour,,
lesson_yue_l114_v16,預測,to forecast; a prediction,,
lesson_yue_l114_v17,魚缸,a fish tank,,
lesson_yue_l114_v2,時勢,the way things are just now,,
lesson_yue_l114_v3,牙肉,gums,,
lesson_yue_l114_v4,禮拜四,Thursday,,
lesson_yue_l114_v5,移民,to emigrate; an immigrant,,
lesson_yue_l114_v6,緊,tight; -ing (the aspect marker),,
lesson_yue_l114_v7,肝炎,hepatitis,,
lesson_yue_l114_v8,背後,behind; behind someone’s back,,
lesson_yue_l114_v9,航空,aviation; airline,,
lesson_yue_l115_0,講開又講，你幾時放假呀？,While we’re on it — when are you off?,,
lesson_yue_l115_1,講吓講吓就講到錢，好尷尬。,One thing led to another and we got onto money — awkward.,,
lesson_yue_l115_10,佢講咗成粒鐘，我一頭霧水。,He talked for a solid hour and I was none the wiser.,,
lesson_yue_l115_11,塞車塞到冇符，唯有兜個圈行。,"The traffic was hopeless, so I had to go round.",,
lesson_yue_l115_12,白行一趟，佢根本唔喺度。,A wasted trip — he wasn’t even there.,,
lesson_yue_l115_13,佢話等佢問吓，等咗成日都冇覆。,He said he’d ask — I waited all day and heard nothing.,,
lesson_yue_l115_2,講到尾都係要自己做。,"When all’s said, you end up doing it yourself.",,
lesson_yue_l115_3,講嚟講去都係嗰句。,"Round and round, and it’s the same line every time.",,
lesson_yue_l115_4,我一嚟唔識路，二嚟又冇車。,"For one thing I don’t know the way, for another I haven’t got a car.",,
lesson_yue_l115_5,到頭嚟都係佢做錯。,In the end it was his mistake all along.,,
lesson_yue_l115_6,咁啱我今日休息，可以陪你去。,"As it happens I’m off today, so I can go with you.",,
lesson_yue_l115_7,我啱啱好行到門口佢就打嚟。,I’d just got to the door when he rang.,,
lesson_yue_l115_8,偏偏落雨嗰日我冇帶遮。,And of course the one day it rained I had no umbrella.,,
lesson_yue_l115_9,誰不知佢一早已經走咗。,And then it turns out he’d left ages ago.,,
lesson_yue_l115_v0,講開又講,speaking of which; now that it’s come up,,
lesson_yue_l115_v1,講吓講吓,as we were talking; one thing led to another,,
lesson_yue_l115_v10,誰不知,"and then, would you believe it",,
lesson_yue_l115_v11,一頭霧水,completely at sea; baffled,,
lesson_yue_l115_v2,講到尾,in the end; when all’s said,,
lesson_yue_l115_v3,講嚟講去,round and round; talk in circles,,
lesson_yue_l115_v4,一嚟,for one thing,,
lesson_yue_l115_v5,二嚟,for another,,
lesson_yue_l115_v6,到頭嚟,in the end; as it turned out,,
lesson_yue_l115_v7,咁啱,as it happens; by chance,,
lesson_yue_l115_v8,啱啱好,just then; just right,,
lesson_yue_l115_v9,偏偏,and yet; of all things,,
lesson_yue_l116_0,最弊係佢連講都冇講聲。,"Worst of all, he didn’t even say a word.",,
lesson_yue_l116_1,話晒你係大佬，讓下佢啦。,"You’re the older one, after all — give him some room.",,
lesson_yue_l116_10,今日鬼咁熱，做兩個鐘就散晒。,It’s bloody hot today — two hours and you’re done in.,,
lesson_yue_l116_11,唔怪之得佢唔敢見我。,No wonder he won’t face me.,,
lesson_yue_l116_12,我真係好冤枉，唔關我事。,I’ve been done a real injustice — it had nothing to do with me.,,
lesson_yue_l116_13,我唔想撕破面，所以冇出聲。,"I didn’t want a falling-out, so I said nothing.",,
lesson_yue_l116_2,老實講，我唔覺得得。,"To be honest, I don’t think it’ll work.",,
lesson_yue_l116_3,擺明係佢唔想做啫。,It’s plain he just doesn’t want to do it.,,
lesson_yue_l116_4,明明話咗今日交，而家又話遲。,"He clearly said today, and now it’s late again.",,
lesson_yue_l116_5,佢一味淨係識推。,All he ever does is pass it on.,,
lesson_yue_l116_6,留低咁多手尾，好難執。,That many loose ends left behind — it’s a job to clear.,,
lesson_yue_l116_7,我又要幫佢執手尾。,And I’m clearing up after him again.,,
lesson_yue_l116_8,呢單嘢手尾好長。,This one’s going to drag on.,,
lesson_yue_l116_9,佢死死氣噉做咗，唔開心寫晒喺塊面。,He did it with very bad grace — it was all over his face.,,
lesson_yue_l116_v0,最弊,the worst of it; worst of all,,
lesson_yue_l116_v1,話晒,after all; when all’s said and done,,
lesson_yue_l116_v10,唔怪之得,no wonder,,
lesson_yue_l116_v11,冤枉,to be wronged; unjustly blamed,,
lesson_yue_l116_v2,老實講,to be honest,,
lesson_yue_l116_v3,擺明,plainly; obviously (and unfairly),,
lesson_yue_l116_v4,明明,clearly (and yet),,
lesson_yue_l116_v5,一味,does nothing but; keeps on,,
lesson_yue_l116_v6,手尾,loose ends; the mess left behind,,
lesson_yue_l116_v7,執手尾,to clear up after someone,,
lesson_yue_l116_v8,死死氣,grudgingly; with bad grace,,
lesson_yue_l116_v9,鬼咁,bloody; dead (intensifier),,
lesson_yue_l117_0,即係話今日做唔完啦。,Which is to say it won’t get finished today.,,
lesson_yue_l117_1,咪就係，我一早噉講。,Exactly — that’s what I said all along.,,
lesson_yue_l117_10,唔講唔知，原來佢係老闆個仔。,You’d never know — turns out he’s the boss’s son.,,
lesson_yue_l117_11,今日邊個頂我？,Who’s covering for me today?,,
lesson_yue_l117_12,人手唔夠，唯有自己揾人頂。,"We’re short-handed, so you find your own cover.",,
lesson_yue_l117_13,新人未上到手，仲要教。,The new ones aren’t up to speed yet — they still need teaching.,,
lesson_yue_l117_2,實情係冇人肯做。,The truth is nobody’s willing to do it.,,
lesson_yue_l117_3,點都好，聽日要交。,"Either way, it’s due tomorrow.",,
lesson_yue_l117_4,無論點我都會嚟。,I’ll come no matter what.,,
lesson_yue_l117_5,講返啱啱嗰單嘢。,Back to what we were on just now.,,
lesson_yue_l117_6,唔好喺佢面前提起呢件事。,Don’t bring that up in front of him.,,
lesson_yue_l117_7,好喇，言歸正傳。,Right — back to the point.,,
lesson_yue_l117_8,幸好我哋走得早。,Just as well we left early.,,
lesson_yue_l117_9,點會唔記得，我日日見。,How could I forget — I see it every day.,,
lesson_yue_l117_v0,即係話,which is to say; in other words,,
lesson_yue_l117_v1,咪就係,exactly; that’s just it,,
lesson_yue_l117_v10,唔講唔知,you’d never know unless told,,
lesson_yue_l117_v11,頂,to hold up / to bear / top,,
lesson_yue_l117_v2,實情,the truth of it; what’s actually the case,,
lesson_yue_l117_v3,點都好,either way / whatever happens,,
lesson_yue_l117_v4,無論點,no matter what; regardless,,
lesson_yue_l117_v5,講返,back to; speaking of (returning to it),,
lesson_yue_l117_v6,提起,to bring up; to mention,,
lesson_yue_l117_v7,言歸正傳,back to the point,,
lesson_yue_l117_v8,幸好,luckily; just as well,,
lesson_yue_l117_v9,點會,how could it; no chance,,
lesson_yue_l118_0,唔好意思，我插句嘴。,"Sorry, can I cut in?",,
lesson_yue_l118_1,佢鍾意喺人講嘢嗰陣插嘴。,He likes to cut in while people are talking.,,
lesson_yue_l118_10,我真係頂唔順佢把聲。,I honestly can’t stand the sound of his voice.,,
lesson_yue_l118_11,搞成噉，好難收科。,Made a mess of it like that — hard to wind it up now.,,
lesson_yue_l118_12,寫入流程就唔使記住。,Write it into the procedure and nobody has to remember.,,
lesson_yue_l118_13,你哋兩個講緊兩件事。,You two are talking about two different things.,,
lesson_yue_l118_14,等我講句先，好唔好？,"Let me get a word in first, would you?",,
lesson_yue_l118_2,佢成日打斷人講嘢。,He’s always cutting people off.,,
lesson_yue_l118_3,唔係啩，咁快就做完？,You’re joking — finished already?,,
lesson_yue_l118_4,睇怕今日做唔切喇。,I reckon we won’t get through it today.,,
lesson_yue_l118_5,唔好幫佢講嘢，你唔知全件事。,Don’t speak up for him — you don’t know the whole story.,,
lesson_yue_l118_6,佢哋兩個好好，成日幫拖。,Those two are close — always backing each other up.,,
lesson_yue_l118_7,呢單嘢唔關我事。,This one’s nothing to do with me.,,
lesson_yue_l118_8,你哋各有各講，點會傾得掂。,You’re each on your own subject — how would you ever settle it?,,
lesson_yue_l118_9,佢哋嘈到我冇眼睇。,They were rowing so badly I couldn’t watch.,,
lesson_yue_l118_v0,插嘴,to cut in; to interrupt,,
lesson_yue_l118_v1,打斷,to cut someone off; to break in,,
lesson_yue_l118_v10,收科,to wind it up; to close something off,,
lesson_yue_l118_v11,流程,a procedure; the steps of a job,,
lesson_yue_l118_v2,唔係啩,you’re kidding / no way,,
lesson_yue_l118_v3,睇怕,I reckon; probably,,
lesson_yue_l118_v4,幫口,to speak up for someone; to take a side,,
lesson_yue_l118_v5,幫拖,to back someone up; to lend a hand,,
lesson_yue_l118_v7,各有各講,each talking about their own thing,,
lesson_yue_l118_v8,冇眼睇,can’t bear to watch,,
lesson_yue_l118_v9,頂唔順,can’t stand it any more,,
lesson_yue_l119_0,好聲好氣同佢講，唔好嘈交。,Say it to him nicely — don’t make a row of it.,,
lesson_yue_l119_1,佢大聲夾惡，個個都唔想理佢。,"He’s loud and aggressive, so nobody wants anything to do with him.",,
lesson_yue_l119_10,佢肯畀面，件事就易做好多。,"If he’s willing to oblige, the whole thing gets a lot easier.",,
lesson_yue_l119_11,咁多人面前噉講，實落面。,Saying that in front of everyone is bound to show him up.,,
lesson_yue_l119_12,我唔想得罪佢，佢好記仇。,I don’t want to offend him — he holds a grudge.,,
lesson_yue_l119_13,唔同人食唔同套，睇對象啦。,Different people take a different approach — it depends who it is.,,
lesson_yue_l119_2,麻煩你幫我攞多兩個。,Sorry to trouble you — could you grab me two more?,,
lesson_yue_l119_3,幫幫忙啦，我一個人搬唔到。,Give us a hand — I can’t shift it on my own.,,
lesson_yue_l119_4,婉轉少少講，唔好咁直。,Put it a bit more gently — don’t be so blunt.,,
lesson_yue_l119_5,就住佢啦，佢啱啱先入嚟。,Go easy on him — he’s only just started.,,
lesson_yue_l119_6,唔使客氣，自己人。,No need to stand on ceremony — you’re one of us.,,
lesson_yue_l119_7,你太客氣喇，反而生外。,You’re being too formal — it puts a distance between us.,,
lesson_yue_l119_8,辛苦晒，今日多謝你。,Thanks for all your trouble today.,,
lesson_yue_l119_9,你聽日方唔方便嚟一趟？,Would it suit you to come by tomorrow?,,
lesson_yue_l119_v0,好聲好氣,gently; in a nice tone,,
lesson_yue_l119_v1,大聲夾惡,loud and aggressive,,
lesson_yue_l119_v10,落面,to make someone lose face — what you avoid,,
lesson_yue_l119_v11,得罪,to offend,,
lesson_yue_l119_v2,麻煩你,sorry to trouble you,,
lesson_yue_l119_v3,幫幫忙,do me a favour,,
lesson_yue_l119_v4,婉轉,tactful; put indirectly,,
lesson_yue_l119_v5,就住,go easy; ease off a bit,,
lesson_yue_l119_v6,客氣,polite; standing on ceremony,,
lesson_yue_l119_v7,辛苦晒,Thanks for the graft,,
lesson_yue_l119_v8,方便,convenient,,
lesson_yue_l119_v9,畀面,to give someone face,,
lesson_yue_l120_0,恐怕今日趕唔切喇。,I’m afraid we won’t make it today.,,
lesson_yue_l120_1,你嘅心意我心領咗，多謝。,I’ll take the thought — thank you.,,
lesson_yue_l120_10,畀個台階佢落啦。,Give him a way to climb down.,,
lesson_yue_l120_11,唔敢當，我都係做應份嘅嘢。,You’re too kind — I only did what I should.,,
lesson_yue_l120_12,真係唔得就講清楚，唔好當住人前。,"If it’s really no, say so plainly — just not in front of everyone.",,
lesson_yue_l120_13,多謝你睇得起我。,Thank you for thinking of me.,,
lesson_yue_l120_2,好難話，要睇佢肯唔肯。,Hard to say — depends whether he’s willing.,,
lesson_yue_l120_3,等我睇下先，聽日覆你。,Let me have a look first — I’ll get back to you tomorrow.,,
lesson_yue_l120_4,遲啲先講啦，而家好亂。,Let’s talk later — it’s chaos right now.,,
lesson_yue_l120_5,唔好講死，留返一線。,Don’t close it off — leave a line open.,,
lesson_yue_l120_6,佢一直推搪，都唔肯講實。,He keeps putting it off and won’t commit.,,
lesson_yue_l120_7,唔好搪塞我，講真話。,Don’t fob me off — tell me the truth.,,
lesson_yue_l120_8,一口拒絕就冇得返轉頭。,A flat refusal can’t be walked back.,,
lesson_yue_l120_9,幸好有人打圓場。,Luckily somebody smoothed it over.,,
lesson_yue_l120_v0,恐怕,I’m afraid; probably not,,
lesson_yue_l120_v1,心領,"thanks, but no (the thought is taken)",,
lesson_yue_l120_v10,台階,a way to climb down,,
lesson_yue_l120_v11,唔敢當,you’re too kind (deflecting praise),,
lesson_yue_l120_v2,好難話,hard to say,,
lesson_yue_l120_v3,睇下先,let me have a look first,,
lesson_yue_l120_v4,遲啲先,"later, not now",,
lesson_yue_l120_v5,留返一線,to leave a line open,,
lesson_yue_l120_v6,推搪,to put someone off,,
lesson_yue_l120_v7,搪塞,to fob someone off,,
lesson_yue_l120_v8,拒絕,to refuse outright,,
lesson_yue_l120_v9,打圓場,to smooth things over,,
lesson_yue_l121_0,沉住氣，唔好即刻覆。,Keep a lid on it — don’t reply straight away.,,
lesson_yue_l121_1,佢幾大鑊都好老定。,"However bad it gets, he stays completely unruffled.",,
lesson_yue_l121_10,嗰個管工惡死能登。,That foreman is a right tyrant.,,
lesson_yue_l121_11,佢喺出面擘大喉嚨嗌。,He was outside bellowing his head off.,,
lesson_yue_l121_12,佢靜雞雞走咗，冇同人講。,He slipped off quietly without telling anyone.,,
lesson_yue_l121_13,佢對我嚟講係條頂心杉。,He’s a thorn in my side.,,
lesson_yue_l121_14,人火滾嗰陣講道理冇用。,There’s no reasoning with someone while they’re up.,,
lesson_yue_l121_15,越講越大鑊，不如聽日再講。,The more we say the worse it gets — let’s pick it up tomorrow.,,
lesson_yue_l121_2,我忍咗手，冇鬧返轉頭。,I held back — I didn’t fire straight back.,,
lesson_yue_l121_3,夠喇，收口啦。,That’s enough — pack it in.,,
lesson_yue_l121_4,出去唞下氣先。,Go outside and get some air first.,,
lesson_yue_l121_5,做咗六個鐘，坐低唞氣都好。,Six hours in — even sitting down for a breather would help.,,
lesson_yue_l121_6,佢成日谷氣，因為冇人肯聽佢講。,He’s permanently bottled up because nobody will listen to him.,,
lesson_yue_l121_7,佢一聽就火滾。,He went up the moment he heard it.,,
lesson_yue_l121_8,谷咗成個禮拜氣，今日爆晒。,"A whole week of bottling it, and today it all came out.",,
lesson_yue_l121_9,唔好同佢拗，佢係唔會認嘅。,Don’t argue with him — he’s never going to admit it.,,
lesson_yue_l121_v0,沉住氣,to keep a lid on it,,
lesson_yue_l121_v1,老定,calm; settled; unflustered,,
lesson_yue_l121_v10,靜雞雞,quietly; on the sly,,
lesson_yue_l121_v11,頂心杉,a thorn in your side,,
lesson_yue_l121_v2,忍手,to hold back; not retaliate,,
lesson_yue_l121_v3,收口,to stop talking; shut it,,
lesson_yue_l121_v4,唞氣,to get some air; catch a breath,,
lesson_yue_l121_v5,火滾,furious; to go up,,
lesson_yue_l121_v6,谷氣,to bottle it up; pent-up,,
lesson_yue_l121_v7,拗,to argue over something,,
lesson_yue_l121_v8,惡死能登,fierce; bad-tempered,,
lesson_yue_l121_v9,擘大喉嚨,to bellow; shout the place down,,
lesson_yue_l122_0,睇餸食飯啦，冇咁多錢就唔好搞咁大。,"Cut your coat to your cloth — if the money isn’t there, don’t make it that big.",,
lesson_yue_l122_1,去到先算，見機行事。,We’ll see when we get there and play it as it comes.,,
lesson_yue_l122_10,今晚有應酬，返得遲。,I’ve got a work do tonight — I’ll be back late.,,
lesson_yue_l122_11,佢敷衍咗兩句就走咗。,He fobbed me off with a couple of words and left.,,
lesson_yue_l122_12,阿頭今朝黑口黑面，遲啲先問佢。,The boss has a face on him this morning — ask him later.,,
lesson_yue_l122_13,佢做咗十年都仲係咁死板。,Ten years in and he’s still that rigid.,,
lesson_yue_l122_2,佢好識睇眉頭眼額。,He’s very good at reading a face.,,
lesson_yue_l122_3,佢好識做，唔使人講。,He knows what to do without being told.,,
lesson_yue_l122_4,呢個後生仔幾醒目。,This young lad’s sharp.,,
lesson_yue_l122_5,佢好死板，一定要跟足程序。,He’s rigid — everything strictly by the procedure.,,
lesson_yue_l122_6,唔好執輸，快啲報名。,Don’t miss out — sign up quick.,,
lesson_yue_l122_7,唔好求其做，做返好佢。,Don’t just do it any old way — do it properly.,,
lesson_yue_l122_8,你隨便坐啦，唔使客氣。,Sit wherever you like — make yourself at home.,,
lesson_yue_l122_9,做嘢要有頭有尾。,"If you start something, see it through.",,
lesson_yue_l122_v0,睇餸食飯,to cut your coat to your cloth,,
lesson_yue_l122_v1,見機行事,to play it as it comes,,
lesson_yue_l122_v10,應酬,social duty; going through the motions,,
lesson_yue_l122_v11,敷衍,to fob off; do the bare minimum,,
lesson_yue_l122_v2,睇眉頭眼額,to read someone’s face,,
lesson_yue_l122_v3,識做,to know how to behave; to do the right thing,,
lesson_yue_l122_v4,醒目,sharp / on the ball,,
lesson_yue_l122_v5,死板,rigid; goes by the book,,
lesson_yue_l122_v6,執輸,to lose out by hanging back,,
lesson_yue_l122_v7,求其,any old way / not fussed,,
lesson_yue_l122_v8,隨便,as you like; casually,,
lesson_yue_l122_v9,有頭有尾,to see a thing through,,
lesson_yue_l123_0,佢好長氣，一講就半個鐘。,He’s so long-winded — once he starts it’s half an hour.,,
lesson_yue_l123_1,唔好東拉西扯，講重點。,Don’t ramble — get to the point.,,
lesson_yue_l123_10,我講到口水乾佢都唔明。,I talked myself hoarse and he still didn’t get it.,,
lesson_yue_l123_11,呢啲客好難應付。,These customers are hard work.,,
lesson_yue_l123_12,我唔喺電話度答，等我睇下先覆你。,I won’t answer on the phone — let me look and come back to you.,,
lesson_yue_l123_13,跟唔上都唔緊要，抄到數目就得。,"It doesn’t matter if you can’t keep up, as long as you get the figure down.",,
lesson_yue_l123_2,你講到好離題喇。,You’ve gone right off the subject.,,
lesson_yue_l123_3,返返去正題啦。,Let’s get back to the actual subject.,,
lesson_yue_l123_4,佢講得太快，我跟唔上。,He talks too fast — I can’t keep up.,,
lesson_yue_l123_5,成個會就得嗰個重點。,That one point was the whole meeting.,,
lesson_yue_l123_6,畀啲時間我消化下。,Give me a bit of time to take it in.,,
lesson_yue_l123_7,等我抄低個日期先。,Let me write the date down first.,,
lesson_yue_l123_8,佢好話頭醒尾，唔使講兩次。,He catches on fast — you never have to say it twice.,,
lesson_yue_l123_9,佢一句起兩句止，要追住問。,He gives you two words and stops — you have to keep at him.,,
lesson_yue_l123_v0,長氣,long-winded,,
lesson_yue_l123_v1,東拉西扯,to ramble all over the place,,
lesson_yue_l123_v10,講到口水乾,to talk yourself hoarse,,
lesson_yue_l123_v11,應付,to handle; to cope with,,
lesson_yue_l123_v2,離題,off the subject,,
lesson_yue_l123_v3,正題,the actual subject,,
lesson_yue_l123_v4,跟唔上,can’t keep up,,
lesson_yue_l123_v5,重點,the main point,,
lesson_yue_l123_v6,消化,to digest; take in,,
lesson_yue_l123_v7,抄低,to write down,,
lesson_yue_l123_v8,話頭醒尾,quick to catch on,,
lesson_yue_l123_v9,一句起兩句止,says two words and stops,,
lesson_yue_l124_0,喂？我聽唔清，你講大聲啲。,Hello? I can’t hear you clearly — speak up a bit.,,
