ID,Vietnamese_Text,English_Text,Vietnamese_Female_Sound,Vietnamese_Male_Sound
lesson_vi2_l78_d5,"Chúc may mắn nha. Đảo đó cuối hè có lễ hội bắn pháo hoa, đẹp lắm.",Good luck. That island has a fireworks festival at the end of summer — it is beautiful.,,
lesson_vi2_l78_d6,"Nghe nói vậy. Mà ba mình đang điều trị ung bướu, nên mình vẫn muốn tìm việc gần nhà hơn.","So I hear. But my dad is being treated for a tumor, so I still want something closer to home.",,
lesson_vi2_l78_d7,"Hiểu mà. Đừng thấy nhục khi từ chối một cơ hội, sức khỏe gia đình quan trọng hơn.",I understand. Do not feel ashamed about turning down an opportunity — your family's health matters more.,,
lesson_vi2_l78_d8,Cảm ơn bạn. Nghe vậy nhẹ lòng hẳn.,Thank you. Hearing that genuinely lightens the load.,,
lesson_vi2_l79_d0,"Cuối tuần mình tổng vệ sinh bếp, lau sàn kĩ luôn, tủ chén cũng dọn sạch hết.",This weekend I did a full clean of the kitchen — scrubbed the floor thoroughly and cleared out the dish cabinet too.,,
lesson_vi2_l79_d1,"Siêng ghê. Nhà mình hôm qua thấy con gián bò sau tủ lạnh, hoảng vãi.",So diligent. Yesterday I saw a cockroach crawling behind the fridge — scared the hell out of me.,,
lesson_vi2_l79_d2,"Ha. Nhớ dọn luôn khe tường, có khi có cứt chuột, để lâu hôi lắm.","Ha. Remember to clean the wall gaps too — there may be rat droppings, and left alone they stink.",,
lesson_vi2_l79_d3,"Ừ. Mình gắn thêm mấy miếng bịt khe, chuột với gián cút hết.",Yeah. I stuck on some gap seals and the rats and roaches cleared right out.,,
lesson_vi2_l79_d4,"Hay đó. Rổ táo để trên bàn nhớ đậy lại, không thì kiến bu.",Good move. Cover the basket of apples on the table or the ants swarm it.,,
lesson_vi2_l79_d5,"Đúng rồi. Mình duy trì lịch dọn mỗi tuần, chứ để dồn là chìm trong đồ dơ.",Right. I keep to a weekly cleaning schedule — let it pile up and you drown in mess.,,
lesson_vi2_l79_d6,"Chuẩn. Ba mình ở quê vừa gửi lên cả tạ gạo, mình phải xếp lại chỗ chứa.","Exactly. My dad back home just sent up a whole hundred kilos of rice, so I had to rearrange the storage.",,
lesson_vi2_l79_d7,"Nhiều dữ! Nhà mình có ông bác hà tiện lắm, mua gì cũng tính từng đồng, mà nhờ vậy chưa thiếu bao giờ.","That is a lot! I have an uncle who is incredibly tight-fisted, counts every đồng — but thanks to that they have never gone without.",,
lesson_vi2_l79_d8,"Ha ha, tiết kiệm đâu có gì hèn, miễn đừng gian trá là được.","Ha ha, there is nothing shameful about being thrifty, as long as you are not dishonest.",,
lesson_vi2_l79_d9,"Đúng. Mà bồ bạn có phụ dọn không, hay để bạn làm hết?","True. Does your partner help with the cleaning, or do they leave it all to you?",,
lesson_vi2_l79_d10,"Có chứ, hai đứa chia nhau. Lo mấy vụ nhà cửa riết chắc sói cả đầu.","Of course, we split it. Worrying about household stuff nonstop will probably leave me bald.",,
lesson_vi2_l80_d0,"Bé bị gãy một cái răng sữa, chiều nay mình đưa đi nha sĩ.","My kid chipped a baby tooth, so this afternoon I am taking her to the dentist.",,
lesson_vi2_l80_d1,"Bé có sợ không? Trẻ con hay nghiện kẹo, tới lúc đi khám mới ngại.",Is she scared? Kids get hooked on candy and then dread the check-up.,,
lesson_vi2_l80_d2,"Bé kiên nhẫn lắm, ngồi im cho bác sĩ coi lưỡi với răng.",She is very patient — sat still and let the dentist look at her tongue and teeth.,,
lesson_vi2_l80_d3,Giỏi ghê. Nha sĩ có bày cách chải răng đúng không?,Impressive. Did the dentist show her the proper way to brush?,,
lesson_vi2_l80_d4,"Có. Cô liệt kê từng bước, còn cho bé cây bàn chải có hình, bé không chịu buông ra luôn.",Yes. She listed out each step and gave her a brush with a picture on it — the kid would not let go of it.,,
lesson_vi2_l80_d5,Dễ thương ghê. Nhớ đừng cho ăn kem lạnh quá ngay sau khi trám nha.,So cute. Remember not to give her anything too cold right after the filling.,,
lesson_vi2_l80_d6,"Ừ. Bé trượt chân trên nền nhà ướt nên mới va vào cạnh bàn, gãy răng.",Right. She slipped on the wet floor and hit the edge of the table — that is how the tooth broke.,,
lesson_vi2_l80_d7,"Trời. Lót thảm chống trượt đi. Với lại đừng vội bế bé chạy, coi chừng té thêm lần nữa.",Goodness. Put down a non-slip mat. And do not rush to scoop her up and run — you risk another fall.,,
lesson_vi2_l80_d8,"Ừ. Lúc đó mình lấy bông gòn cầm máu, cũng may không sao.",Yeah. At the time I used cotton wool to stop the bleeding — luckily it was nothing serious.,,
lesson_vi2_l80_d9,Bé ngoan ghê. Về nhớ bá vai khen bé một câu cho bé vui.,"She is such a good kid. When you get home, put an arm around her shoulder and give her a word of praise.",,
lesson_vi2_l80_d10,"Chắc chắn rồi. Bé thông minh, óc quan sát tốt lắm, thấy gì cũng hỏi.","Definitely. She is bright — a very observant mind, asks about everything she sees.",,
lesson_vi2_l80_d11,"À, phòng khám giờ lấy dấu vân tay phụ huynh khi nhận bé hả? Kỹ thật. Rác y tế họ cũng thải riêng, sạch hơn hồi xưa nhiều.","Oh, does the clinic take a parent's fingerprint at drop-off now? Very thorough. They dispose of medical waste separately too — much cleaner than it used to be.",,
lesson_vi2_l81_d0,"Chiều nay xóm mình nướng đồ ngoài bãi cỏ, ai cũng góp một món.",This afternoon our block is grilling out on the grass — everyone contributes a dish.,,
lesson_vi2_l81_d1,"Vui đó. Mình mang một lô xiên thịt ướp hương sả, thơm nức luôn.",Fun. I am bringing a whole batch of skewers marinated with lemongrass — the smell is incredible.,,
lesson_vi2_l81_d2,"Ngon rồi. Sáng nay bên phường tổ chức hiến máu, chiều mới tới phần ăn uống.",That settles the food. This morning the ward organized a blood drive; the eating comes in the afternoon.,,
lesson_vi2_l81_d3,"Hay. Ai vừa hiến máu thì ăn nhẹ thôi, đừng uống rượu. Ai đang uống kháng sinh cũng nên báo trước.",Good. Anyone who just donated should eat lightly and skip the alcohol. Anyone on antibiotics should mention it beforehand too.,,
lesson_vi2_l81_d4,"Đúng. Chia hai phe chơi kéo co cho vui, xóm mình người miền nào cũng có.",Right. We will split into two teams for tug-of-war — our block has people from every region.,,
lesson_vi2_l81_d5,"Ha, xứ nào cũng góp một món đặc sản. Bàn bày ngoài trời, tối lên đèn nhìn ấm cúng lắm.","Ha, every home region contributes its specialty. The tables are set outdoors, and once the lights come on in the evening it looks so cozy.",,
lesson_vi2_l81_d6,"Ừ. Mấy đứa nhỏ hay mò xuống mương bắt cá, mình phải canh chừng.","Yeah. The kids like to poke around down in the ditch catching fish, so we have to keep an eye out.",,
lesson_vi2_l81_d7,"Cương quyết không cho tụi nó ra xa nha, chỗ đó nước sâu.",Be firm about not letting them wander far — the water is deep there.,,
lesson_vi2_l81_d8,"Chắc chắn. Mà khuôn mặt ai cũng vui, cả năm mới có dịp như vầy.",Definitely. Everyone's face lights up though — we only get an occasion like this once a year.,,
lesson_vi2_l81_d9,"Ừ. Nhớ tri ân mấy bác tổ trưởng luôn, làm ngầm bao nhiêu việc mà ít ai biết.",Yes. Remember to thank the block leaders — they quietly do so much that hardly anyone knows about.,,
lesson_vi2_l81_d10,"Đúng. Bọn nhỏ khôn ghê, biết vây quanh mấy bác xin thêm xiên nướng.",True. The kids are clever — they know to crowd around the leaders and beg for extra skewers.,,
lesson_vi2_l82_d0,"Cái tiệm mì nhỏ ngoài đầu hẻm sắp mở rồi, thời gian trôi nhanh thật.",The little noodle shop at the top of the alley is about to open — time really does fly.,,
lesson_vi2_l82_d1,"Ừ, mới bàn hồi đầu năm mà giờ đã tới giai đoạn cuối.","Yeah, we only discussed it at the start of the year and now we are at the final stage.",,
lesson_vi2_l82_d2,"Sáng nay mình tháo cái bảng hiệu cũ xuống, bụi với cát rơi đầy người.",This morning I took the old signboard down — dust and sand fell all over me.,,
lesson_vi2_l82_d3,"Cực ghê, mồ hôi ướt hết áo. Mà công thức nước lèo vẫn giữ nguyên bản gốc của má chứ?",Hard work — sweat soaked right through your shirt. But are we keeping mom's original broth recipe as it is?,,
lesson_vi2_l82_d4,"Giữ nguyên. Mỗi tô thêm một miếng chanh, khách tự bóp cho vừa miệng.",Keeping it. Each bowl gets a wedge of lime and customers squeeze it in to taste.,,
lesson_vi2_l82_d5,"Hay đó. Bếp thì mình mồi lửa từ năm giờ sáng, hầm một khối xương lớn cho ngọt nước.",Good. In the kitchen we light the fire at five in the morning and simmer a big block of bones for a sweet broth.,,
lesson_vi2_l82_d6,"Ừ. Mì gói thì bán kèm cho khách mang về, ai vội thì mua.","Right. We sell packaged instant noodles on the side for takeaway, for anyone in a hurry.",,
lesson_vi2_l82_d7,"Người ta nói mình khùng mới mở tiệm lúc kinh tế khó, nhưng mình thấy đó là manh mối để làm khác đi.","People say we are crazy to open a shop when the economy is tough, but I see it as a clue for doing things differently.",,
lesson_vi2_l82_d8,"Đúng. Trang trí thì treo mấy tấm thổ cẩm, thêm điệu nhạc nhẹ, ngồi cho dễ chịu.",Exactly. For decoration we hang some brocade panels and play a gentle tune so it feels comfortable to sit in.,,
lesson_vi2_l82_d9,"Nhớ thêm ly sinh tố dâu cho mấy bé nữa, tụi nhỏ mê lắm.",Remember to add a strawberry smoothie for the kids too — they love it.,,
lesson_vi2_l83_d0,"Lên lầu ba họp chưa? Còn mười phút, đứng đây tám chuyện chút đã.","Are you heading up to the third floor for the meeting? There are ten minutes left, let us stand here and gossip a bit first.",,
lesson_vi2_l83_d1,"Ha, được. Nghe nói quý này công ty phải xoay xở với ngân sách hơn hai tỷ.","Ha, sure. I hear this quarter the company has to juggle a budget of over two billion.",,
lesson_vi2_l83_d2,"Ừ, mình sốt ruột ghê. Báo cáo của mình còn dở dang, chưa xong phần cuối.","Yeah, I am on edge about it. My report is still half-finished, the last section is not done.",,
lesson_vi2_l83_d3,"Đừng nhốt mình trong phòng làm cả đêm nữa, hôm qua mặt bạn phờ luôn.",Stop shutting yourself in the office working all night — yesterday your face looked wrecked.,,
lesson_vi2_l83_d4,"Mình đần thật, cứ ôm hết việc vào người. Mà sếp cũng yêu cầu tuân thủ đúng quy trình mới.","I really am dense, taking on everything myself. And the boss wants us to comply with the new process exactly.",,
lesson_vi2_l83_d5,"Ừ. Cái quy trình đó rườm rà kiểu mạn tính, năm nào cũng sửa mà không khá hơn.",Right. That process is chronically convoluted — they revise it every year and it never improves.,,
lesson_vi2_l83_d6,"Ha ha, đừng chọc nữa. À, bạn coi chừng ly cà phê, nóng lắm, mình vừa bị bỏng tay.","Ha ha, stop teasing. Oh, careful with that coffee, it is very hot — I just burned my hand.",,
lesson_vi2_l83_d7,Cảm ơn. Mà đợt này công ty có nhập thêm hàng bên châu Âu không?,"Thanks. By the way, is the company importing more goods from Europe this time?",,
lesson_vi2_l83_d8,"Có, nhưng xếp cuối đuôi danh sách ưu tiên. Nếu giao trễ thì mình phải bồi thường cho khách.","Yes, but it sits at the tail end of the priority list. If delivery is late we have to compensate the customer.",,
lesson_vi2_l83_d9,"Hiểu rồi. Thôi lên họp, mình mang ơn bạn vụ hôm trước, để mình trình bày phần khó cho.","Understood. Let us go up — I owe you for the other day, so I will present the difficult section.",,
lesson_vi2_l84_d0,"Sáng nào mình cũng ghé đây pha một ly, ngồi ngắm cái tháp đồng hồ bên kia đường.",Every morning I stop in here for a cup and sit gazing at the clock tower across the street.,,
lesson_vi2_l84_d1,"Thỉnh thoảng mình cũng ra. Quán này bánh tươi, không để qua đêm bao giờ.",I come out now and then too. The pastries here are fresh — they never keep them overnight.,,
lesson_vi2_l84_d2,"Ừ. Cà phê rang chín tới, thơm mà không khô đắng.",Yeah. The coffee is roasted just right — fragrant without being dry and bitter.,,
lesson_vi2_l84_d3,"Chủ quán dễ mến ghê. Hôm trước mình quên áo khoác, cô gởi lại tận nhà luôn.",The owner is so likeable. The other day I left my jacket behind and she sent it all the way to my house.,,
lesson_vi2_l84_d4,"Cô ấy kỉ luật lắm, sáu giờ mở cửa đúng giờ, chưa trễ bữa nào.",She is very disciplined — opens at six sharp and has never been late once.,,
lesson_vi2_l84_d5,"Đúng. Mà cái máy lạnh hơi hôi, chắc lâu rồi chưa vệ sinh.",True. Though the air conditioner smells a bit musty — probably has not been cleaned in a while.,,
lesson_vi2_l84_d6,"Để mình nói nhỏ với cô, chứ hô lên giữa quán thì kỳ lắm.",Let me mention it quietly to her — shouting it out in the middle of the shop would be awkward.,,
lesson_vi2_l84_d7,"Ha, bạn nhát quá. Nói thẳng có sao đâu, mình đâu có nói nhảm.","Ha, you are so timid. What is wrong with saying it directly? It is not like we are talking nonsense.",,
lesson_vi2_l84_d8,"Ừ ha. Mà bạn bấm cái nút bên hông ghế đi, chỉnh cao lên cho đỡ mỏi lưng.","Fair enough. Oh, press the button on the side of your chair and raise it up so your back aches less.",,
lesson_vi2_l84_d9,"Hay. Đợt này quán treo bảng ""một tỉ lời cảm ơn"", cách phát ngôn dễ thương ghê.","Nice. Lately they have a sign up saying ""a billion thank-yous"" — such a charming way of putting it.",,
lesson_vi2_l85_d0,"Sáng nay dẫn hai đứa đi tiêm phòng, về tới nhà đứa nào cũng rũ ra ngủ.",This morning I took both kids for their shots — the moment we got home they both flopped down asleep.,,
lesson_vi2_l85_d1,Ha. Bé có khóc không? Con mình thì cứ giỡn tới lúc y tá cầm kim mới im.,"Ha. Did they cry? Mine keeps goofing around right up until the nurse picks up the needle, then goes quiet.",,
lesson_vi2_l85_d2,"Đứa lớn ngoan, đứa nhỏ hỗn, giãy khóc làm mình đuối luôn.","The older one behaved, the little one was a handful — thrashing and crying until I was completely drained.",,
lesson_vi2_l85_d3,Thông cảm. Về cho ăn tô ngũ cốc với sữa cho lại sức.,I sympathize. Give them a bowl of cereal with milk at home to get their energy back.,,
lesson_vi2_l85_d4,"Ừ. Mà điện thoại mình cạn pin giữa chừng, không gọi được cho ai.","Yeah. And my phone ran flat halfway through, so I could not call anyone.",,
lesson_vi2_l85_d5,"Mang sạc dự phòng đi. À, hôm qua xóm mình có đám tang bác Tư, tối nay mình ghé thắp nhang.","Bring a power bank. Oh, there was a funeral for Mr. Tu in our block yesterday — I am stopping by tonight to light incense.",,
lesson_vi2_l85_d6,"Mình cũng đi. Nhớ mặc đồ tối màu, đừng xịt nước hoa thơm thoảng quá.",I am going too. Remember to wear dark clothes and do not put on perfume that carries too much.,,
lesson_vi2_l85_d7,"Ừ. Mà cái thùng rác đầu hẻm bốc mùi tởm quá, ai vứt cá vô đó vậy trời.",Right. And the trash bin at the top of the alley reeks disgustingly — who on earth threw fish in there?,,
lesson_vi2_l85_d8,"Chắc quán ăn. Để mình nhắc, chứ đít thùng mà lủng nữa thì nước chảy ra đường.","Probably the food stall. Let me say something — if the bottom of the bin gives out too, the liquid will run into the street.",,
lesson_vi2_l85_d9,"Ừ. Với lại cái xích khóa cổng gỉ hết rồi, mai mình mua cái mới đền cho tổ dân phố.",Yeah. And the gate chain has rusted through — tomorrow I will buy a new one to replace it for the neighborhood group.,,
lesson_vi2_l86_d0,"Sáng nay mình đạp xe ra biển sớm, thủy triều rút, bãi rộng mênh mông luôn.",This morning I cycled out to the sea early — the tide was out and the beach stretched wide open.,,
lesson_vi2_l86_d1,Đã ghê. Mình cứ hít thở không khí biển là tỉnh cả người.,So satisfying. Breathing in the sea air wakes me right up.,,
lesson_vi2_l86_d2,"Ừ. Đường mới làm nên phải dò từng đoạn, có chỗ cát phủ lên mặt đường.",Yeah. The road is newly built so you have to feel your way section by section — sand covers the surface in places.,,
lesson_vi2_l86_d3,"Cẩn thận nha. Hôm trước mình giật mình vì con chó chạy ngang, suýt ngã.","Be careful. The other day a dog ran across in front of me, I jolted and nearly fell.",,
lesson_vi2_l86_d4,"Ha. Mình trói cái giỏ vào yên sau, chở theo đĩa bánh với bình nước.",Ha. I strapped a basket onto the back seat and carried a plate of cakes and a water bottle.,,
lesson_vi2_l86_d5,"Chu đáo. Sức mình dạo này kém, đạp mười cây số là thở dốc.",Well prepared. My stamina is poor lately — ten kilometers of pedaling and I am gasping.,,
lesson_vi2_l86_d6,"Từ từ rồi quen. Cứ đi như vầy vài tuần là khỏe lại thôi. Đi đông thì nương nhau mà đi, ai yếu chạy ở giữa.",Take it slow and you get used to it. Ride like this for a few weeks and your strength comes back. In a group we lean on each other — whoever is weakest rides in the middle.,,
lesson_vi2_l86_d7,"Hay đó. Bánh xe mình mới thay, tròn đều nên chạy êm hẳn.","Good approach. I just replaced my wheels — perfectly round now, so the ride is much smoother.",,
lesson_vi2_l86_d8,"Cuối tháng có giải đua nhỏ, hai đứa cược nhau một chầu cà phê nha?",There is a small race at the end of the month — shall we bet a round of coffee on it?,,
lesson_vi2_l86_d9,"Chơi luôn. Thua thì mình mời, không hẹn vĩnh viễn gì hết, thua là trả liền.","You are on. If I lose I pay — no eternal postponing, lose and settle immediately.",,
lesson_vi2_l86_d10,"Ha ha. Ba mình hồi trẻ cũng mê, ổng kể chuyện đạp xe từ quê lên tỉnh, nghe như truyện vậy.","Ha ha. My dad loved cycling when he was young — he tells of riding from the countryside up to the city, it sounds like a novel.",,
lesson_vi2_l86_d11,"Anh em ruột nhà bạn đi chung được không, phải chăng đông thì vui hơn? Mấy đứa nhỏ cũng giơ tay xin theo, mà đường xa sợ tụi nó lâm vào cảnh mệt lử.","Could your siblings come along — is it not more fun with a crowd? The kids raised their hands to join too, but it is a long way and I worry they would end up worn to a rag.",,
lesson_vi2_l87_d0,"Chiều nay xóm mình tụ tập sau vườn nhà bác Năm, nướng thịt heo với bắp.",This afternoon our block is gathering in Mr. Nam's back garden to grill pork and corn.,,
lesson_vi2_l87_d1,"Hoan nghênh luôn. Mình mang cái lò than nhỏ qua, khỏi phải mượn của ai.",Count me in. I will bring my small charcoal grill so we do not have to borrow one.,,
lesson_vi2_l87_d2,"Tốt. Bác gợi ý mỗi nhà góp một món, khỏi ai phải nấu nhiều quá.",Good. He suggested each household contribute one dish so nobody has to cook too much.,,
lesson_vi2_l87_d3,Hợp lý. Mà mấy luống rau sau vườn có bị thối gốc không? Mưa nhiều quá.,Sensible. Are the vegetable beds out back suffering root rot? It has rained so much.,,
lesson_vi2_l87_d4,"Có vài cây. Mình cột lại cho đứng thẳng, còn lại nhờ ong bướm thụ phấn nên vẫn ra trái đều.","A few plants. I tied them up straight, and the rest still fruit steadily thanks to bees and butterflies pollinating them.",,
lesson_vi2_l87_d5,"Giỏi ghê. Bé nhà bạn mặc váy hồng chạy quanh vườn, cười tươi, nhìn thương ghê.","Impressive. Your little one is running around the garden in a pink dress, beaming — so sweet to watch.",,
lesson_vi2_l87_d6,"Ha, bé mới khỏi ốm nên hiếu động trở lại rồi.","Ha, she just got over being sick so she is full of energy again.",,
lesson_vi2_l87_d7,"Mừng quá. À, cái van nước ngoài vườn bị rỉ, để mình siết lại giùm cho.","That is a relief. Oh, the outdoor water valve is leaking — let me tighten it for you.",,
lesson_vi2_l87_d8,"Cảm ơn. Chiều mình gom lá khô đốt, mà không thiêu nhiều đâu, khói bay qua nhà người ta.","Thanks. This afternoon I am gathering dry leaves to burn, but not a big burn — the smoke drifts over to the neighbors.",,
lesson_vi2_l87_d9,"Ừ, đừng đốt lúc gió. À, mình mới cho con chó đi chủng ngừa xong, giờ nó chạy quanh vườn cũng yên tâm.","Right, do not burn it when it is windy. Oh, I just had the dog vaccinated, so now I feel fine about it running around the garden.",,
lesson_vi2_l87_d10,Yên tâm rồi. Nụ cười của mấy bác khi thấy vườn gọn gàng cũng đủ vui cả buổi.,Good to know. The smiles on the older neighbors' faces when they see the garden tidy are enough to make the whole afternoon.,,
lesson_vi2_l88_d0,"Má mình vừa đưa xấp thiếp cưới của anh Hai, tuần sau đi phát cho họ hàng.",My mom just handed me the stack of wedding invitations for my older brother — next week we hand them out to relatives.,,
lesson_vi2_l88_d1,Vui ghê. Đám cưới tổ chức ở nhà hàng trên đồi hả?,How lovely. Is the wedding at that restaurant up on the hill?,,
lesson_vi2_l88_d2,"Ừ, nhà hàng đó bự lắm, chứa được ba trăm khách, sân rộng mấy chục mét.","Yes, that restaurant is huge — it holds three hundred guests and the courtyard is dozens of meters across.",,
lesson_vi2_l88_d3,Giấy tờ xong chưa?,Is the paperwork done?,,
lesson_vi2_l88_d4,"Rồi, đăng ký ở ủy ban tuần này làm xong hết. Anh Hai còn quyết tâm cai thuốc trước ngày cưới.","Yes, the registration at the ward committee was finished this week. And my brother is determined to quit smoking before the wedding day.",,
lesson_vi2_l88_d5,"Đàng hoàng đó. Cai được thì sức khỏe lên, da dẻ cũng mềm mại hơn.",That is a proper decision. If he manages it his health improves and even his skin gets softer.,,
lesson_vi2_l88_d6,"Ha, mình đắp mặt nạ hoài mà da còn chưa đẹp, huống chi ảnh chẳng làm gì.","Ha, I use face masks constantly and my skin still is not great — let alone his, and he does nothing.",,
lesson_vi2_l88_d7,"Ha ha. Ảnh có bối rối không? Mình nhớ hồi mình cưới, run muốn xỉu.",Ha ha. Is he flustered? I remember at my own wedding I was shaking hard enough to faint.,,
lesson_vi2_l88_d8,"Ảnh bình tĩnh mà lo đủ thứ. Áo dài má may vừa dáng, mặc lên nhìn viên mãn luôn.",He is calm but fretting over everything. The áo dài my mom had made fits his figure perfectly — he looks completely content in it.,,
lesson_vi2_l88_d9,"Tuyệt. Chuông nhà thờ chỗ đó vang lắm, chụp hình ngoài cổng đẹp. Nhớ dặn khách bóc vỏ hộp quà bỏ đúng chỗ, năm ngoái rác đầy sân.",Wonderful. The church bell there rings out beautifully and photos at the gate come out lovely. Remember to ask guests to put gift wrapping in the right place — last year the yard was full of trash.,,
lesson_vi2_l88_d10,"Ừ. Với lại hai nhà cũng cần hàn gắn vài chuyện cũ, dịp này là ưu tiên số một.",Yes. And the two families need to mend a few old matters — this occasion is the number one priority for that.,,
lesson_vi2_l89_d0,"Tuần rồi tụi mình đi thăm hang động ở vùng giáp ranh hai tỉnh, cảnh quyến rũ luôn.",Last week we visited the caves in the area bordering two provinces — the scenery was captivating.,,
lesson_vi2_l89_d1,"Nghe nói trong đó có mấy khối đá sáng như ngọc, hiếm lắm phải không?","I hear there are stone formations in there that shine like jade — quite rare, right?",,
lesson_vi2_l89_d2,"Đúng. Tia nắng lọt qua khe, chiếu xuống mặt nước, mình quỳ xuống chụp được một tấm đẹp.",Yes. A ray of sunlight came through a gap and lit the water — I knelt down and got a lovely shot.,,
lesson_vi2_l89_d3,Ghen tị ghê. Có phải lặn xuống nước không?,I am jealous. Did you have to dive into the water?,,
lesson_vi2_l89_d4,"Không, chỉ lội chỗ cạn thôi. Trên đường vào có rừng tùng, lối đi lát gỗ nên êm chân.","No, just wading in the shallows. On the way in there is a pine forest, and the path is planked with wood so it is easy on the feet.",,
lesson_vi2_l89_d5,"Hay quá. Mà nghe nói khu đó hồi xưa có mỏ than, giờ đóng cửa rồi hả?",Nice. I hear that area used to have a coal mine — has it closed now?,,
lesson_vi2_l89_d6,"Ừ, dân địa phương chuyển qua làm du lịch. Người ta san lại đường, gỡ hết dây điện cũ cho gọn.","Yes, the locals moved into tourism. They leveled the road again and stripped out all the old wiring to tidy it up.",,
lesson_vi2_l89_d7,"Tốt cho họ. À, chị họ mình mới đẻ, cuối tuần nhà mình làm mâm cỗ nhỏ mừng bé.","Good for them. Oh, my cousin just gave birth — this weekend we are laying out a small feast to celebrate the baby.",,
lesson_vi2_l89_d8,"Chúc mừng! Mình ghé nha. Mấy đứa nhỏ cuồng mấy dịp như vậy, tụ tập là vui rần trời.",Congratulations! I will stop by. The kids are wild about occasions like that — get them together and it is a riot.,,
lesson_vi2_l89_d9,"Ừ, thằng cu nhà mình nhắc suốt, hỏi chừng nào tới ngày.","Yeah, my little boy keeps bringing it up, asking when the day is.",,
lesson_vi2_l90_d0,"Cuối tuần lớp mình đi dã ngoại, quỹ lớp còn dư nên khỏi thu thêm của ai.",This weekend our class is going on a picnic — the class fund still has a surplus so we do not need to collect more from anyone.,,
lesson_vi2_l90_d1,Hay. Mấy bạn tân sinh viên cũng đi hả? Nhớ gửi thiệp mời cho tụi nó.,Nice. Are the new students coming too? Remember to send them an invitation card.,,
lesson_vi2_l90_d2,"Có chứ. Tới nơi mình quét dọn khu cắm trại trước, xong mới bày đồ ăn.","Of course. When we arrive we sweep the campsite first, then lay out the food.",,
lesson_vi2_l90_d3,"Ừ. Mang than với vỉ nướng theo nha, ngoài đó không có chỗ bán.",Right. Bring charcoal and a grill rack — there is nowhere to buy them out there.,,
lesson_vi2_l90_d4,"Rồi. Đường tới đó chạy thẳng rồi rẽ trái ở cây xăng, dễ tìm lắm.",Done. The route is straight ahead then a left turn at the gas station — easy to find.,,
lesson_vi2_l90_d5,"Trời se lạnh, khoác thêm áo mỏng đi. Sáng sớm sương tràn khắp thung lũng.","It is getting chilly, put on a light jacket. Early in the morning the mist floods across the whole valley.",,
lesson_vi2_l90_d6,"Cảnh đó kỳ diệu thật. Vốn dĩ mình định ở nhà, mà nghe tả xong là đổi ý liền.","That sight is genuinely magical. Originally I planned to stay home, but after hearing it described I changed my mind at once.",,
lesson_vi2_l90_d7,Viễn cảnh cả lớp ngồi quanh lửa trại nghe hay ghê.,The prospect of the whole class sitting around a campfire sounds wonderful.,,
lesson_vi2_l90_d8,"Ừ. Leo dốc thì hít thở đều, giữ nhịp, ai phổi yếu thì đi chậm lại.",Yes. On the climb breathe steadily and keep a rhythm — anyone with weak lungs should slow down.,,
lesson_vi2_l90_d9,"Đúng. Bạn mình béo hơn hồi trước mà leo khỏe hơn mình, điển hình của siêng tập.",True. My friend is heavier than before yet climbs better than I do — a textbook case of training regularly.,,
lesson_vi2_l90_d10,"Ha ha. Thao tác dựng lều thì bạn chỉ giùm nha, mình chưa làm bao giờ.",Ha ha. Show me the steps for pitching a tent — I have never done it.,,
lesson_vi2_l91_d0,"Đêm qua cái camera trước nhà trục trặc, kêu bíp bíp làm mình bực cả đêm.",Last night the camera out front glitched and beeped nonstop — it irritated me all night.,,
lesson_vi2_l91_d1,Trời. Ngủ được chút nào không? Nhìn bạn kiệt sức luôn.,Goodness. Did you sleep at all? You look completely exhausted.,,
lesson_vi2_l91_d2,"Ngủ chập chờn. Sáng dậy còn ngẩn ngơ, ngồi ôm cái gối cả buổi.","Slept fitfully. This morning I was still dazed, sitting hugging a pillow for ages.",,
lesson_vi2_l91_d3,"Nghỉ chút cho khoẻ. Ăn tô cháo nóng, thêm ít thịt cho bổ.",Rest a bit and get your strength back. Have a bowl of hot porridge with some meat in it for nourishment.,,
lesson_vi2_l91_d4,"Cảm ơn. Hồi nãy mình cúi xuống gỡ dây, đứng lên là chóng mặt.",Thanks. Earlier I bent down to unhook the wire and got dizzy standing back up.,,
lesson_vi2_l91_d5,"Từ từ thôi. Cái giá đỡ camera có vững không, hay lung lay?","Take it slow. Is the camera bracket steady, or is it wobbling?",,
lesson_vi2_l91_d6,"Vững rồi, mình bắt thêm ốc. Mà mình ngớ ngẩn thiệt, quên tắt nguồn trước khi tháo.","It is solid now, I added more screws. But I was genuinely dim — forgot to cut the power before taking it apart.",,
lesson_vi2_l91_d7,"Ha, may là không sao. Tối nay trùm mền ngủ sớm đi, mai tính tiếp.","Ha, lucky nothing happened. Tonight pull the blanket over you and sleep early — deal with it tomorrow.",,
lesson_vi2_l91_d8,"Ừ. À, bé nhà mình đòi mua con thỏ bông, thấy trên mạng.","Alright. Oh, my kid wants a stuffed rabbit, saw one online.",,
lesson_vi2_l91_d9,"Mua đi, khích lệ bé chút. Mà nhớ chọn loại lông ngắn cho dễ giặt.","Buy it, give the kid a little encouragement. Just pick a short-fur one so it washes easily.",,
lesson_vi2_l91_d10,"Ừ. Bé mới học dấu huyền dấu sắc ở lớp, tối nào cũng đọc cho mình nghe.",Yeah. She just learned the falling and rising tone marks at school and reads them to me every evening.,,
