ID,Cantonese_Text,English_Text,Cantonese_Female_Sound,Cantonese_Male_Sound
lesson_yue_l59_v12,兔,a rabbit,,
lesson_yue_l59_v13,八千,eight thousand,,
lesson_yue_l59_v14,八萬,eighty thousand,,
lesson_yue_l59_v15,冇事,it’s nothing; no harm done,,
lesson_yue_l59_v16,冚唪唥,"the whole lot, every last one",,
lesson_yue_l59_v17,刨,"to plane, to shave down; to cram for an exam",,
lesson_yue_l59_v2,靠,to lean on; to rely on,,
lesson_yue_l59_v3,首先,first of all,,
lesson_yue_l59_v4,好鮓,"lousy, shoddy",,
lesson_yue_l59_v5,一陣間,in a moment,,
lesson_yue_l59_v6,下次,next time,,
lesson_yue_l59_v7,五月,May,,
lesson_yue_l59_v8,五點,five o’clock,,
lesson_yue_l59_v9,些少,a little bit,,
lesson_yue_l6_v0,隻,"(classifier — animals, bowls, one of a pair)",,
lesson_yue_l6_v1,不過,but / however,,
lesson_yue_l6_v10,錢,money,,
lesson_yue_l6_v11,乜,what,,
lesson_yue_l6_v12,讀,to study / to read aloud,,
lesson_yue_l6_v13,年,year,,
lesson_yue_l6_v14,見,to see / to meet,,
lesson_yue_l6_v15,應該,should / ought to,,
lesson_yue_l6_v16,聽,to listen / to hear,,
lesson_yue_l6_v17,大,big,,
lesson_yue_l6_v2,蚊,dollar (Hong Kong slang),,
lesson_yue_l6_v3,嗰陣時,at that time / back then,,
lesson_yue_l6_v4,已經,already,,
lesson_yue_l6_v5,未,not yet,,
lesson_yue_l6_v6,最,most / -est,,
lesson_yue_l6_v7,食,to eat,,
lesson_yue_l6_v8,點解,why,,
lesson_yue_l6_v9,或者,or / perhaps,,
lesson_yue_l60_0,佢喺加拿大做商業嗰行，做咗十七年。,He’s been in business in Canada for seventeen years.,,
lesson_yue_l60_1,碗湯好味，你飲埋佢啦。,The soup is tasty — finish it.,,
lesson_yue_l60_2,佢好大隻，一個人搬得起。,He’s well built — can shift it on his own.,,
lesson_yue_l60_3,睇下張地圖，個公園圍住咗成條街。,Look at the map — the park wraps right round the street.,,
lesson_yue_l60_v0,前嗰排,a while back,,
lesson_yue_l60_v1,加拿大,Canada,,
lesson_yue_l60_v10,地圖,a map,,
lesson_yue_l60_v11,壓力,pressure,,
lesson_yue_l60_v12,壯士,a brave man,,
lesson_yue_l60_v13,大部份,most of,,
lesson_yue_l60_v14,大隻,"well built, muscular",,
lesson_yue_l60_v15,好味,tasty,,
lesson_yue_l60_v16,好飲,nice to drink,,
lesson_yue_l60_v17,姊妹,sisters,,
lesson_yue_l60_v2,十七,seventeen,,
lesson_yue_l60_v3,卷,a roll; an exam paper,,
lesson_yue_l60_v4,只不過,"it’s just that, no more than",,
lesson_yue_l60_v5,周,a week; a surname,,
lesson_yue_l60_v6,唔好意思,sorry / excuse me — the everyday one,,
lesson_yue_l60_v7,商業,"commerce, business",,
lesson_yue_l60_v8,喪失,"to lose (a right, a faculty)",,
lesson_yue_l60_v9,圍,to surround; an enclosure,,
lesson_yue_l61_0,佢好寸，成日話自己最叻。,He’s cocky — always saying he’s the best.,,
lesson_yue_l61_1,家長會星期三喺學校度開。,The parents’ meeting is at the school on Wednesday.,,
lesson_yue_l61_2,我怕搭車暈，行路好過。,Buses make me carsick — I’d rather walk.,,
lesson_yue_l61_3,佢拖住個仔行去街市。,She walked to the market holding her son’s hand.,,
lesson_yue_l61_v0,家長,a parent — of a schoolchild,,
lesson_yue_l61_v1,寸,"cocky, full of it — also an inch",,
lesson_yue_l61_v10,心理,psychology; state of mind,,
lesson_yue_l61_v11,怕,"to fear, to be afraid",,
lesson_yue_l61_v12,意見,an opinion,,
lesson_yue_l61_v13,拖,to drag; to hold hands,,
lesson_yue_l61_v14,捧,to hold in both hands; to praise someone up,,
lesson_yue_l61_v15,排隊,to queue,,
lesson_yue_l61_v16,搞掂,done / sorted,,
lesson_yue_l61_v17,搭車,to take a bus or train,,
lesson_yue_l61_v2,專業,professional; a profession,,
lesson_yue_l61_v3,對唔住,sorry — when you are actually at fault,,
lesson_yue_l61_v4,左,left,,
lesson_yue_l61_v5,市,a market; a city,,
lesson_yue_l61_v6,幫襯,to give a shop your custom,,
lesson_yue_l61_v7,廿五,twenty-five,,
lesson_yue_l61_v8,形,"a shape, a form",,
lesson_yue_l61_v9,徐,a surname,,
lesson_yue_l62_0,佢學日文學到一半就放棄咗。,He gave up on Japanese halfway through.,,
lesson_yue_l62_1,呢啲數字同新年生意有關。,These figures relate to the New Year trade.,,
lesson_yue_l62_2,用梳打粉洗，最好唔好用熱水。,Clean it with baking soda — better not to use hot water.,,
lesson_yue_l62_3,佢去咗澳門三日，覺得幾有趣。,She spent three days in Macau and found it quite interesting.,,
lesson_yue_l62_v0,放棄,to give up,,
lesson_yue_l62_v1,數字,"a figure, a number",,
lesson_yue_l62_v10,最好,best; you had better,,
lesson_yue_l62_v11,有趣,interesting,,
lesson_yue_l62_v12,有關,"to do with, related to",,
lesson_yue_l62_v13,梳打粉,baking soda,,
lesson_yue_l62_v14,殺,to kill,,
lesson_yue_l62_v15,污糟,"dirty, filthy",,
lesson_yue_l62_v16,澳門,Macau,,
lesson_yue_l62_v17,煲,a pot; to boil — also to binge-watch,,
lesson_yue_l62_v2,新年,New Year,,
lesson_yue_l62_v3,於是,"and so, therefore",,
lesson_yue_l62_v4,日文,Japanese — the language,,
lesson_yue_l62_v5,明白,to understand,,
lesson_yue_l62_v6,星期三,Wednesday,,
lesson_yue_l62_v7,星期六,Saturday,,
lesson_yue_l62_v8,晏晝,the afternoon,,
lesson_yue_l62_v9,曬,to put out in the sun; to get sunburnt,,
lesson_yue_l63_0,佢竟然唔記得交牌費。,He actually forgot to pay the licence fee.,,
lesson_yue_l63_1,白色件衫染咗色，洗唔甩。,The white shirt has taken a colour and won’t wash out.,,
lesson_yue_l63_2,秘書幫我約咗考官星期一。,The secretary booked me in with the examiner for Monday.,,
lesson_yue_l63_3,佢話中咗獎會發達，我唔信。,He says a win would make him rich — I don’t believe it.,,
lesson_yue_l63_v0,牌費,a licence fee,,
lesson_yue_l63_v1,牙醫,a dentist,,
lesson_yue_l63_v10,竟然,and yet — marks surprise at what follows,,
lesson_yue_l63_v11,等等,and so on,,
lesson_yue_l63_v12,索償,to claim compensation,,
lesson_yue_l63_v13,考官,an examiner,,
lesson_yue_l63_v14,肥仔,chubby lad — usually affectionate,,
lesson_yue_l63_v15,舊時,in the old days; back then,,
lesson_yue_l63_v16,色,colour,,
lesson_yue_l63_v17,茶,tea,,
lesson_yue_l63_v2,牛油,butter,,
lesson_yue_l63_v3,犯法,to break the law,,
lesson_yue_l63_v4,留意,"to keep an eye on, to watch out for",,
lesson_yue_l63_v5,發達,to strike it rich,,
lesson_yue_l63_v6,白色,white,,
lesson_yue_l63_v7,的確,"indeed, it really is",,
lesson_yue_l63_v8,瞓覺,to sleep,,
lesson_yue_l63_v9,秘書,a secretary,,
lesson_yue_l64_0,佢喺荔景落車，轉車去醫院。,She got off at Lai King and changed for the hospital.,,
lesson_yue_l64_1,今次做生意蝕咗唔少。,We lost a fair bit on this bit of business.,,
lesson_yue_l64_2,觀眾覺得佢表現好好。,The audience thought she performed very well.,,
lesson_yue_l64_3,我鐘意韓國嘢食，特別係雞。,"I like Korean food, chicken especially.",,
lesson_yue_l64_v0,荔景,Lai King — an MTR station,,
lesson_yue_l64_v1,蝕,to lose money on something; to corrode,,
lesson_yue_l64_v10,醫院,a hospital,,
lesson_yue_l64_v11,錄音,a recording,,
lesson_yue_l64_v12,錫,to kiss; to dote on someone,,
lesson_yue_l64_v13,鐘意,to like,,
lesson_yue_l64_v14,雞,"prostitute — the same character as “chicken”, context decides",,
lesson_yue_l64_v15,電,electricity,,
lesson_yue_l64_v16,韓國,Korea,,
lesson_yue_l64_v17,題,"a question, a topic",,
lesson_yue_l64_v2,表現,"performance, how someone does",,
lesson_yue_l64_v3,複雜,complicated,,
lesson_yue_l64_v4,觀眾,the audience,,
lesson_yue_l64_v5,調,"to transfer, to swap round",,
lesson_yue_l64_v6,變態,perverted; abnormal,,
lesson_yue_l64_v7,透過,"by means of, through",,
lesson_yue_l64_v8,道,"a road; a way, a principle",,
lesson_yue_l64_v9,邪,evil; uncanny,,
lesson_yue_l65_0,香港人做嘢快，係一種風氣。,Hong Kongers work fast — it’s a way of doing things.,,
lesson_yue_l65_1,呢類型嘅戲我唔多鐘意。,I’m not that keen on this type of film.,,
lesson_yue_l65_2,佢間屋喺市中心，三萬蚊一個月。,His flat is in the city centre — thirty thousand a month.,,
lesson_yue_l65_3,買啲燒鴨、叉燒之類返嚟。,"Pick up some roast duck, char siu and the like.",,
lesson_yue_l65_v0,類,"a kind, a sort",,
lesson_yue_l65_v1,類型,"a type, a category",,
lesson_yue_l65_v10,七點鐘,seven o’clock,,
lesson_yue_l65_v11,三萬,thirty thousand,,
lesson_yue_l65_v12,不,not — the written form; speech uses 唔,,
lesson_yue_l65_v13,不停,"non-stop, keeps on",,
lesson_yue_l65_v14,世界,the world,,
lesson_yue_l65_v15,中層,the middle tier,,
lesson_yue_l65_v16,中心,a centre,,
lesson_yue_l65_v17,之類,and the like,,
lesson_yue_l65_v2,風氣,"the prevailing attitude, how things are done",,
lesson_yue_l65_v3,飲茶,to go for dim sum,,
lesson_yue_l65_v4,餐廳,a restaurant,,
lesson_yue_l65_v5,首,the classifier for songs and poems,,
lesson_yue_l65_v6,香港人,a Hong Konger,,
lesson_yue_l65_v7,鬧,"to tell off, to scold",,
lesson_yue_l65_v8,鴨,a duck,,
lesson_yue_l65_v9,一陣,in a moment / a short while,,
lesson_yue_l66_0,九七之後，九龍變咗好多。,Kowloon changed a lot after ’97.,,
lesson_yue_l66_1,呢部分佔成個報告一半。,This section accounts for half the whole report.,,
lesson_yue_l66_2,有人偷咗二號房啲工具。,Someone’s stolen the tools from Room 2.,,
lesson_yue_l66_3,佢寫咗篇作文，五十分都冇。,He wrote an essay and didn’t even get fifty.,,
lesson_yue_l66_v0,九七,1997 — the handover,,
lesson_yue_l66_v1,九龍,Kowloon,,
lesson_yue_l66_v10,偷,to steal,,
lesson_yue_l66_v11,傳,"to pass on, to spread",,
lesson_yue_l66_v12,傳媒,the media,,
lesson_yue_l66_v13,傷殘,disabled,,
lesson_yue_l66_v14,六點,six o’clock,,
lesson_yue_l66_v15,冇用,useless,,
lesson_yue_l66_v16,冊,"a volume, a booklet",,
lesson_yue_l66_v17,出名,famous; to make a name,,
lesson_yue_l66_v2,二號,number two,,
lesson_yue_l66_v3,五十,fifty,,
lesson_yue_l66_v4,人手,manpower / hands available,,
lesson_yue_l66_v5,令,"to cause, to make something happen",,
lesson_yue_l66_v6,任,to allow; a term of office; a surname,,
lesson_yue_l66_v7,佔,to occupy; to account for,,
lesson_yue_l66_v8,作,"to write, to compose; to make up",,
lesson_yue_l66_v9,作文,an essay,,
lesson_yue_l67_0,嗰條友成日遲到，好煩。,That bloke is always late — it’s a pain.,,
lesson_yue_l67_1,佢參加咗個印尼團，去咗十日。,She joined an Indonesia tour and went for ten days.,,
lesson_yue_l67_2,四千蚊一個月，喺呢區算唔錯。,Four thousand a month is not bad for this district.,,
lesson_yue_l67_3,嘗試吓先，唔得再講。,Give it a try first — if it doesn’t work we’ll talk.,,
lesson_yue_l67_v0,分開,to separate / keep apart,,
lesson_yue_l67_v1,副,deputy; the classifier for pairs and sets,,
lesson_yue_l67_v10,可憐,"pitiful, poor thing",,
lesson_yue_l67_v11,唔該,thanks / excuse me — the workhorse,,
lesson_yue_l67_v12,唔錯,"not bad, pretty good",,
lesson_yue_l67_v13,單,the docket / the bill,,
lesson_yue_l67_v14,單位,a flat; a unit,,
lesson_yue_l67_v15,嘗試,"to try, to attempt",,
lesson_yue_l67_v16,嚴重,"serious, severe",,
lesson_yue_l67_v17,四千,four thousand,,
lesson_yue_l67_v2,力,"strength, force",,
lesson_yue_l67_v3,區,a district; a surname,,
lesson_yue_l67_v4,千祈,whatever you do — be sure to,,
lesson_yue_l67_v5,印尼,Indonesia,,
lesson_yue_l67_v6,危機,a crisis,,
lesson_yue_l67_v7,參加,to take part in,,
lesson_yue_l67_v8,叉,a fork; to charge a battery,,
lesson_yue_l67_v9,友,"a bloke — 嗰條友, that fella",,
lesson_yue_l68_0,夏天喺廣州做嘢，熱到恐怖。,Working in Guangzhou in summer is terrifyingly hot.,,
lesson_yue_l68_1,佢大個咗，識得照顧屋企。,He’s grown up now — he can look after the household.,,
lesson_yue_l68_2,呢行好揾，但係要做廿四個鐘。,"This trade pays well, but it’s a twenty-four-hour job.",,
lesson_yue_l68_3,媽咪年年都影相留念。,Mum takes photos every year to remember it by.,,
lesson_yue_l68_v0,四萬,forty thousand,,
lesson_yue_l68_v1,基督徒,a Christian,,
lesson_yue_l68_v10,幾乎,almost,,
lesson_yue_l68_v11,廣州,Guangzhou,,
lesson_yue_l68_v12,廿四,twenty-four,,
lesson_yue_l68_v13,式,"a style, a type",,
lesson_yue_l68_v14,形式,"a form, a format",,
lesson_yue_l68_v15,影相,to take photos,,
lesson_yue_l68_v16,心機,the patience and care you put into something,,
lesson_yue_l68_v17,恐怖,terrifying,,
lesson_yue_l68_v2,夏天,summer,,
lesson_yue_l68_v3,大個,grown up,,
lesson_yue_l68_v4,大鑊,big trouble,,
lesson_yue_l68_v5,好揾,"good money, lucrative",,
lesson_yue_l68_v6,媽咪,mum,,
lesson_yue_l68_v7,孭,to carry on your back; to shoulder the blame,,
lesson_yue_l68_v8,家庭,"a family, a household",,
lesson_yue_l68_v9,年年,year after year,,
lesson_yue_l69_0,最初佢好懶，而家勤力咗好多。,He was lazy at first — much harder-working now.,,
lesson_yue_l69_1,個仔好曳，數學功課都唔做。,The boy is naughty — won’t even do his maths homework.,,
lesson_yue_l69_2,書展啲人多到掹都掹唔郁。,The book fair was so packed you couldn’t move.,,
lesson_yue_l69_3,擺落張枱度就得喇。,Just put it down on the table.,,
lesson_yue_l69_v0,懶,lazy,,
lesson_yue_l69_v1,戇居,thick / dense,,
lesson_yue_l69_v10,擺落,"to put down, to set down",,
lesson_yue_l69_v11,攰,knackered,,
lesson_yue_l69_v12,數學,maths,,
lesson_yue_l69_v13,是,to be — written; speech uses 係,,
lesson_yue_l69_v14,曳,naughty,,
lesson_yue_l69_v15,更,shift,,
lesson_yue_l69_v16,書展,the book fair,,
lesson_yue_l69_v17,最初,at first,,
lesson_yue_l69_v2,手提,"handheld — 手提電話, a mobile",,
lesson_yue_l69_v3,掛住,to miss someone; to be preoccupied with,,
lesson_yue_l69_v4,探,to visit someone,,
lesson_yue_l69_v5,接觸,to come into contact with,,
lesson_yue_l69_v6,掹,"to yank, to pull hard",,
lesson_yue_l69_v7,揦,to grab a handful of,,
lesson_yue_l69_v8,搽,"to rub on, to apply cream",,
lesson_yue_l69_v9,撈,to scoop up; to make a living,,
lesson_yue_l7_v0,識,to know (a person) / to know how,,
lesson_yue_l7_v1,哩啲,these,,
lesson_yue_l7_v10,香港,Hong Kong,,
lesson_yue_l7_v11,鍾意,to like,,
lesson_yue_l7_v12,咋,"(particle — ""only that"", plays it down)",,
lesson_yue_l7_v13,間,"(classifier — shops, rooms, houses)",,
lesson_yue_l7_v14,日,day / sun,,
lesson_yue_l7_v15,出來,to come out,,
lesson_yue_l7_v16,嗰度,there / over there,,
lesson_yue_l7_v17,次,time / occurrence (第二次 = the second time),,
lesson_yue_l7_v2,埋,(marks finishing up / joining in),,
lesson_yue_l7_v3,成日,all day / always,,
lesson_yue_l7_v4,喂,oi / hey — how you get someone’s attention,,
lesson_yue_l7_v5,度,to measure (度下水份 — note 度 dou6 is a degree),,
lesson_yue_l7_v6,有冇,have or not / is there?,,
lesson_yue_l7_v7,成,"ten percent — 六成 = 60%, 七成半 = 75%",,
lesson_yue_l7_v8,問,to ask,,
lesson_yue_l7_v9,阿,(prefix before a name — familiar),,
lesson_yue_l70_0,朝早去海邊行吓，好舒服。,A morning walk by the sea is lovely.,,
lesson_yue_l70_1,碗湯太淡，落多啲鹽。,The soup is too bland — add more salt.,,
lesson_yue_l70_2,佢瘦咗好多，要食多啲牛柳。,She’s lost a lot of weight — she should eat more beef.,,
lesson_yue_l70_3,間舖頭生意好淡，梁生想放盤。,"Trade is slow, so Mr Leung wants to sell up.",,
lesson_yue_l70_v0,朝,morning,,
lesson_yue_l70_v1,朱,a surname; vermilion,,
lesson_yue_l70_v10,爭啲,"nearly, very nearly",,
lesson_yue_l70_v11,牛柳,beef fillet,,
lesson_yue_l70_v12,男朋友,a boyfriend,,
lesson_yue_l70_v13,瘦,thin,,
lesson_yue_l70_v14,發炎,to become inflamed,,
lesson_yue_l70_v15,盡,to the utmost; used up,,
lesson_yue_l70_v16,盤,a basin; a round of business,,
lesson_yue_l70_v17,睇戲,to see a film,,
lesson_yue_l70_v2,核,"a stone or pip, as in a fruit",,
lesson_yue_l70_v3,梁,a surname; a beam,,
lesson_yue_l70_v4,橫掂,"anyway, in any case",,
lesson_yue_l70_v5,次次,every single time,,
lesson_yue_l70_v6,海,the sea,,
lesson_yue_l70_v7,淡,"bland; slow, of trade",,
lesson_yue_l70_v8,烏蠅,a housefly,,
lesson_yue_l70_v9,照顧,to look after,,
lesson_yue_l71_0,佢喺科大讀書，讀緊第二啲科。,"He’s at HKUST, doing some other subject now.",,
lesson_yue_l71_1,落雨要著褸，行街記得帶遮。,"Wear a coat in the rain, and take an umbrella out.",,
lesson_yue_l71_2,記者問到至到夜晚十點。,The reporters kept asking right up to ten at night.,,
lesson_yue_l71_3,呢部戲係經典，睇過好多次。,This film is a classic — I’ve seen it many times.,,
lesson_yue_l71_v0,科大,HKUST — the university,,
lesson_yue_l71_v1,穩定,"stable, steady",,
lesson_yue_l71_v10,至到,"until, right up to",,
lesson_yue_l71_v11,薯仔,a potato,,
lesson_yue_l71_v12,行業,"a trade, an industry",,
lesson_yue_l71_v13,行街,to go out shopping,,
lesson_yue_l71_v14,裝,to install; to pretend,,
lesson_yue_l71_v15,褸,a coat,,
lesson_yue_l71_v16,計數,to do sums; to settle up,,
lesson_yue_l71_v17,記者,a reporter,,
lesson_yue_l71_v2,第二啲,some other ones,,
lesson_yue_l71_v3,筆,a pen,,
lesson_yue_l71_v4,終於,"finally, in the end",,
lesson_yue_l71_v5,絕對,absolutely,,
lesson_yue_l71_v6,經典,a classic; classic,,
lesson_yue_l71_v7,總言之,"in short, all in all",,
lesson_yue_l71_v8,缺點,"a shortcoming, a downside",,
lesson_yue_l71_v9,自從,ever since,,
lesson_yue_l72_0,雀仔街好靜，同以前唔同。,"Bird Street is quiet now, not like it used to be.",,
lesson_yue_l72_1,架車好逼，逐個上啦。,The bus is packed — get on one at a time.,,
lesson_yue_l72_2,電視台訪問咗佢，仲上埋雜誌。,"The TV station interviewed him, and he made the magazine too.",,
lesson_yue_l72_3,佢識得駁鋼線，好過癮。,He knows how to splice steel wire — good fun to watch.,,
lesson_yue_l72_v0,證明,to prove; proof,,
lesson_yue_l72_v1,識得,to know how to,,
lesson_yue_l72_v10,雀仔,a bird,,
lesson_yue_l72_v11,雀仔街,"Bird Street, the bird market",,
lesson_yue_l72_v12,雜誌,a magazine,,
lesson_yue_l72_v13,電視台,a TV station,,
lesson_yue_l72_v14,靜,quiet,,
lesson_yue_l72_v15,面前,in front of,,
lesson_yue_l72_v16,面對,to face up to,,
lesson_yue_l72_v17,頭痛,a headache — the literal kind,,
lesson_yue_l72_v2,賠,"to compensate, to pay out",,
lesson_yue_l72_v3,贊成,to be in favour of,,
lesson_yue_l72_v4,逐,one by one,,
lesson_yue_l72_v5,逼,crowded; to force,,
lesson_yue_l72_v6,過癮,"a proper laugh, thoroughly satisfying",,
lesson_yue_l72_v7,鋼線,steel wire,,
lesson_yue_l72_v8,鍾,a surname,,
lesson_yue_l72_v9,除非,unless,,
lesson_yue_l73_0,佢個仔好鬼馬，成日搞笑。,His boy is a live wire — always clowning about.,,
lesson_yue_l73_1,今日默書題目好淺，我一早做完。,Today’s dictation was easy — I finished it long ago.,,
lesson_yue_l73_2,間公司上市之後，股價升咗五千幾點。,"After the company listed, the share price rose five thousand-odd points.",,
lesson_yue_l73_3,食少啲餅啦，一啲啲就夠。,Have fewer biscuits — a little is plenty.,,
lesson_yue_l73_v0,題目,a topic; an exam question,,
lesson_yue_l73_v1,顯示,"to show, to indicate",,
lesson_yue_l73_v10,一模一樣,exactly the same,,
lesson_yue_l73_v11,上市,to list on the stock market,,
lesson_yue_l73_v12,不妨,you may as well,,
lesson_yue_l73_v13,中醫,Chinese medicine; a Chinese-medicine doctor,,
lesson_yue_l73_v14,之下,"under, beneath",,
lesson_yue_l73_v15,之中,"among, within",,
lesson_yue_l73_v16,事實,a fact,,
lesson_yue_l73_v17,五千幾,five thousand-odd,,
lesson_yue_l73_v2,餅,"a cake, a biscuit",,
lesson_yue_l73_v3,鬼馬,mischievous and quick-witted,,
lesson_yue_l73_v4,黑,black; unlucky,,
lesson_yue_l73_v5,默書,a dictation test,,
lesson_yue_l73_v6,一來,for one thing — pairs with 二來,,
lesson_yue_l73_v7,一啲啲,just a little,,
lesson_yue_l73_v8,一心,"wholeheartedly, set on it",,
lesson_yue_l73_v9,一早,early on; long since,,
lesson_yue_l74_0,佢代表公司去開會。,He’s representing the company at the meeting.,,
lesson_yue_l74_1,舉個例子，呢個位置就唔啱。,"To give an example, this position isn’t right.",,
lesson_yue_l74_2,佢跌親，隻手傷咗，要休息個半月。,He fell and hurt his hand — six weeks off.,,
lesson_yue_l74_3,細個嗰陣打任天堂，打到夜晚。,As a kid I played Nintendo late into the night.,,
lesson_yue_l74_v0,五點半,half past five,,
lesson_yue_l74_v1,人情,a favour owed; the money in a red packet,,
lesson_yue_l74_v10,例子,an example,,
lesson_yue_l74_v11,修,to repair; to study a subject,,
lesson_yue_l74_v12,個半,one and a half,,
lesson_yue_l74_v13,借書,to borrow a book,,
lesson_yue_l74_v14,值得,worth it,,
lesson_yue_l74_v15,假期,"a holiday, time off",,
lesson_yue_l74_v16,健康,health; healthy,,
lesson_yue_l74_v17,傷,a wound; to injure,,
lesson_yue_l74_v2,今朝,this morning,,
lesson_yue_l74_v3,代表,to represent; a representative,,
lesson_yue_l74_v4,以來,since,,
lesson_yue_l74_v5,任天堂,Nintendo,,
lesson_yue_l74_v6,位置,"a position, a spot",,
lesson_yue_l74_v7,何,"a surname; ""what"" in writing",,
lesson_yue_l74_v8,佳,"fine, good — literary",,
lesson_yue_l74_v9,來電,an incoming call,,
lesson_yue_l75_0,份報告內容太長，我睇到兩點。,The report was too long — I read till two.,,
lesson_yue_l75_1,佢今年攞咗冠軍，八十幾歲都仲打。,He won the title this year — still competing in his eighties.,,
lesson_yue_l75_2,天氣凍，冚多張被啦。,It’s cold — put another blanket over you.,,
lesson_yue_l75_3,阿爺講古仔講到我瞓着。,Grandad told stories until I fell asleep.,,
lesson_yue_l75_v0,內容,the content of something,,
lesson_yue_l75_v1,兩點,two o’clock,,
lesson_yue_l75_v10,包括,including,,
lesson_yue_l75_v11,化,-isation; to transform,,
lesson_yue_l75_v12,受,"to receive, to bear",,
lesson_yue_l75_v13,受到,"to come in for, to be subjected to",,
lesson_yue_l75_v14,古仔,a story,,
lesson_yue_l75_v15,台,a platform; a station,,
lesson_yue_l75_v16,同樣,"likewise, the same",,
lesson_yue_l75_v17,吔,a final particle,,
lesson_yue_l75_v2,八十,eighty,,
lesson_yue_l75_v3,八成,eighty per cent; most likely,,
lesson_yue_l75_v4,公平,fair,,
lesson_yue_l75_v5,冇所謂,don’t mind / makes no odds,,
lesson_yue_l75_v6,冚,to cover something over,,
lesson_yue_l75_v7,冠軍,the champion,,
lesson_yue_l75_v8,冷,cold,,
lesson_yue_l75_v9,勤力,hard-working,,
lesson_yue_l76_0,佢係唯一一個識踩單車嘅。,He’s the only one who can ride a bike.,,
lesson_yue_l76_1,天氣係最大因素，其他都係小事。,Weather is the biggest factor — the rest is small stuff.,,
lesson_yue_l76_2,嗰頭有個公園，行五分鐘。,"There’s a park over that way, five minutes’ walk.",,
lesson_yue_l76_3,今個月接咗張大單，成隊人做到癲。,We took a big order this month — the whole team is run ragged.,,
lesson_yue_l76_v0,哩排,"lately, these days",,
lesson_yue_l76_v1,唔緊要,never mind / it is fine,,
lesson_yue_l76_v10,在,"at, in — written; speech uses 喺",,
lesson_yue_l76_v11,地盤,a building site,,
lesson_yue_l76_v12,型號,a model number,,
lesson_yue_l76_v13,報告,a report,,
lesson_yue_l76_v14,大單,"a big order, a big job",,
lesson_yue_l76_v15,太太,wife; Mrs,,
lesson_yue_l76_v16,太嫲,great-grandmother,,
lesson_yue_l76_v17,失控,to lose control,,
lesson_yue_l76_v2,唯一,the only one,,
lesson_yue_l76_v3,唱片,"a record, an album",,
lesson_yue_l76_v4,單人,"single, for one person",,
lesson_yue_l76_v5,單車,a bicycle,,
lesson_yue_l76_v6,喳,a final particle,,
lesson_yue_l76_v7,嗰頭,over there; the other end,,
lesson_yue_l76_v8,因素,a factor,,
lesson_yue_l76_v9,園,"a garden, a park",,
lesson_yue_l77_0,佢打官司打咗幾萬蚊律師費。,The lawsuit cost him tens of thousands in fees.,,
lesson_yue_l77_1,好嘢！香港隊入咗奧運會。,Nice one — Hong Kong made the Olympics.,,
lesson_yue_l77_2,廣東省有幾廿個城市。,Guangdong province has dozens of cities.,,
lesson_yue_l77_3,啲市民一早喺門口等。,The public were waiting at the door from early on.,,
lesson_yue_l77_v0,套摺,a folded set — a booklet or leaflet,,
lesson_yue_l77_v1,奧運會,the Olympics,,
lesson_yue_l77_v10,就係,that’s exactly it,,
lesson_yue_l77_v11,展堂,a given name,,
lesson_yue_l77_v12,工人,a worker; a domestic helper,,
lesson_yue_l77_v13,市民,"the public, citizens",,
lesson_yue_l77_v14,幾廿,several tens of,,
lesson_yue_l77_v15,幾萬,tens of thousands,,
lesson_yue_l77_v16,廣東省,Guangdong province,,
lesson_yue_l77_v17,弟婦,a younger brother’s wife,,
lesson_yue_l77_v2,好嘢,nice one / well done,,
lesson_yue_l77_v3,威,impressive; to show off well,,
lesson_yue_l77_v4,威爾斯,Wales,,
lesson_yue_l77_v5,嬲,angry / annoyed,,
lesson_yue_l77_v6,宇宙,the universe,,
lesson_yue_l77_v7,官司,a lawsuit,,
lesson_yue_l77_v8,小,small,,
lesson_yue_l77_v9,尖沙咀,Tsim Sha Tsui,,
lesson_yue_l78_0,呢批貨質素好強，可以推薦。,This batch is good quality — I can recommend it.,,
lesson_yue_l78_1,喺我心目中，佢一直都係最好。,In my eyes he’s always been the best.,,
lesson_yue_l78_2,唔好掉咗佢，可能仲有用。,Don’t throw it away — it might still be useful.,,
lesson_yue_l78_3,佢好忙，我唔敢提呢件事。,He’s very busy — I didn’t dare bring it up.,,
lesson_yue_l78_v0,強,strong,,
lesson_yue_l78_v1,彈,to bounce; to criticise,,
lesson_yue_l78_v10,成為,to become,,
lesson_yue_l78_v11,成熟,mature; ripe,,
lesson_yue_l78_v12,批,a lot / a batch,,
lesson_yue_l78_v13,抽,"to draw out, to pull out",,
lesson_yue_l78_v14,掉,"to drop, to throw away",,
lesson_yue_l78_v15,推薦,to recommend,,
lesson_yue_l78_v16,提,"to raise, to mention",,
lesson_yue_l78_v17,揩,"to rub, to wipe against",,
lesson_yue_l78_v2,得人驚,frightening,,
lesson_yue_l78_v3,從而,and thereby,,
lesson_yue_l78_v4,復活,to come back to life; Easter,,
lesson_yue_l78_v5,心目中,"in your eyes, as you see it",,
lesson_yue_l78_v6,忙,busy,,
lesson_yue_l78_v7,忽然間,all of a sudden,,
lesson_yue_l78_v8,性,"nature, character; -ness",,
lesson_yue_l78_v9,應,ought to; to respond,,
lesson_yue_l79_0,朝早晾咗啲衫，依家收得喇。,Hung the washing out this morning — it can come in now.,,
